candidate,plane_depth_mm,t_scale,lwir_cx_offset,lwir_cy_offset,max_residual_shift,aligned_id_mean,aligned_id_min,aligned_id_max,sequence_mean,sequence_min,sequence_max,target_ncc_mean,target_ncc_min,target_ncc_max,target_mi_mean,target_mi_min,target_mi_max,target_edge_distance_mean,target_edge_distance_min,target_edge_distance_max,target_valid_ratio_mean,target_valid_ratio_min,target_valid_ratio_max,raw_rgb_ncc_mean,raw_rgb_ncc_min,raw_rgb_ncc_max,raw_rgb_mi_mean,raw_rgb_mi_min,raw_rgb_mi_max,raw_rgb_edge_distance_mean,raw_rgb_edge_distance_min,raw_rgb_edge_distance_max,valid_ratio_mean,valid_ratio_min,valid_ratio_max,boundary_f1_mean,boundary_f1_min,boundary_f1_max,boundary_edge_distance_mean,boundary_edge_distance_min,boundary_edge_distance_max,boundary_precision_mean,boundary_precision_min,boundary_precision_max,boundary_recall_mean,boundary_recall_min,boundary_recall_max,residual_dx_mean,residual_dx_min,residual_dx_max,residual_dy_mean,residual_dy_min,residual_dy_max,residual_accepted_mean,residual_accepted_min,residual_accepted_max,selection_score,stage
d300_t1.43_ox12_oy0_r6,300.0,1.425,12.0,0.0,6,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.25509563585122425,0.16191533207893372,0.36817556619644165,0.5282534436684804,0.493574516692771,0.562824652044551,6.191368103027344,3.8470921516418457,9.454726219177246,0.827507957175926,0.8255143229166667,0.83,0.30400600532690686,0.23281429708003998,0.40015363693237305,0.16740423789715267,0.13237948522143497,0.1854165865055775,1.5144830147425334,1.0117855072021484,2.01813006401062,0.827507957175926,0.8255143229166667,0.83,0.18244789910503237,0.13504146027473116,0.23195452593698246,1.5164715846379597,1.015209436416626,2.020671844482422,0.8403283447869597,0.7975460122699386,0.9173553719008265,0.10268647577565665,0.07376578645235361,0.13276175630033776,-1.3333333333333333,-6.0,6.0,-5.0,-6.0,-3.0,1.0,1.0,1.0,0.2534824943717358,residual_refine
d300_t1.45_ox12_oy0_r6,300.0,1.45,12.0,0.0,6,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.25435810287793476,0.16303879022598267,0.3724122941493988,0.5261969849747458,0.494805505806339,0.5625226608345442,6.184126694997151,3.980684757232666,9.54831600189209,0.8261660879629629,0.8236740451388889,0.8281597222222222,0.30397769312063855,0.23114915192127228,0.3915150463581085,0.16913447851397626,0.1325323825855185,0.18848280965935926,1.559633453687032,1.1008403301239014,2.060058116912842,0.8261660879629629,0.8236740451388889,0.8281597222222222,0.18623145270358207,0.13633980073413737,0.2274470809792844,1.5615708430608113,1.1041414737701416,2.0625691413879395,0.8325432374129672,0.7878787878787878,0.900398406374502,0.10519499567151258,0.07462686567164178,0.13016367887763056,-0.6666666666666666,-6.0,6.0,-5.0,-6.0,-3.0,1.0,1.0,1.0,0.25287476459186825,residual_refine
d325_t1.48_ox14_oy0_r6,325.0,1.475,14.0,0.0,6,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.25502443810304004,0.15950660407543182,0.3660723865032196,0.529503561255816,0.4922174689585672,0.5624940534426494,6.473067760467529,3.697646141052246,8.939986228942871,0.8291948784722223,0.8274479166666666,0.8319401041666666,0.3045371820529302,0.2368992418050766,0.4026738405227661,0.17207312301414612,0.1347808778670784,0.1928574076267226,1.4474939505259197,1.1910377740859985,1.8903040885925293,0.8291948784722223,0.8274479166666666,0.8319401041666666,0.19889228028579542,0.1385078311858653,0.24064480731864793,1.4486167430877686,1.1944061517715454,1.8903040885925293,0.8720602528769229,0.8047337278106509,0.9065040650406504,0.11271060943064669,0.07577497129735936,0.1387373343725643,-1.6666666666666667,-6.0,6.0,-4.666666666666667,-6.0,-2.0,1.0,1.0,1.0,0.25260582361731543,residual_refine
d325_t1.45_ox16_oy0_r6,325.0,1.45,16.0,0.0,6,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.25436218082904816,0.15943534672260284,0.36942052841186523,0.5274801471803453,0.49286338985655265,0.5618335922182369,6.281174659729004,3.7937936782836914,9.486435890197754,0.8283875868055556,0.8263910590277778,0.8308832465277778,0.30677593251069385,0.23962993919849396,0.39641273021698,0.1680221293734939,0.1338077186903922,0.18757551126611732,1.448464850584666,0.951682984828949,2.014136552810669,0.8283875868055556,0.8263910590277778,0.8308832465277778,0.17928931585140193,0.12242637236609752,0.22336099218227054,1.4499551852544148,0.9534460306167603,2.0168445110321045,0.8563835106572956,0.7973856209150327,0.9234042553191489,0.1005499209116006,0.06630309988518944,0.1270459859703819,-1.3333333333333333,-6.0,6.0,-5.0,-6.0,-3.0,1.0,1.0,1.0,0.2520136060222615,residual_refine
d300_t1.45_ox10_oy0_r8,300.0,1.45,10.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2533789575099945,0.1642802208662033,0.3620600700378418,0.5260120512487353,0.4915204575908718,0.5591097949470389,6.185755332310994,3.756535291671753,9.274834632873535,0.826929615162037,0.8249359809027778,0.8309168836805556,0.31254884600639343,0.25023964047431946,0.40888965129852295,0.1691824446825381,0.13052704705428794,0.1889434378731137,1.508303125699361,1.074263572692871,2.060404062271118,0.826929615162037,0.8249359809027778,0.8309168836805556,0.183638072000014,0.1095285500310525,0.23208376773491682,1.5093948443730671,1.0775387287139893,2.060404062271118,0.8498771498771499,0.7905405405405406,0.9090909090909091,0.10373549108791104,0.05884041331802526,0.13302156404260848,-2.6666666666666665,-8.0,8.0,-5.666666666666667,-8.0,-3.0,1.0,1.0,1.0,0.251746931678566,residual_refine
d300_t1.43_ox10_oy0_r8,300.0,1.425,10.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2537625730037689,0.1618051528930664,0.3595326542854309,0.528832261067286,0.49120206696676855,0.5611189538702481,6.429166475931804,3.848600387573242,9.401569366455078,0.828775318287037,0.8267816840277777,0.8327625868055556,0.31020815173784894,0.24742865562438965,0.41299986839294434,0.17093298262750145,0.13054056554578874,0.1942235604841796,1.5099111795425415,1.240190863609314,1.8414360284805298,0.828775318287037,0.8267816840277777,0.8327625868055556,0.19950671270286402,0.12799425071563247,0.2418611608093104,1.511950691541036,1.24176025390625,1.8414360284805298,0.8490681041237158,0.8136645962732919,0.8863636363636364,0.11388877983322702,0.06946039035591274,0.1400363730839179,-2.6666666666666665,-8.0,8.0,-5.333333333333333,-8.0,-2.0,1.0,1.0,1.0,0.2516045228366856,residual_refine
d300_t1.43_ox12_oy0_r8,300.0,1.425,12.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2538282126188278,0.16823136806488037,0.36457929015159607,0.5236802291114685,0.4928947854413669,0.5567143258795435,6.2400937875111895,3.785492181777954,9.474331855773926,0.8260127314814815,0.8240190972222222,0.83,0.3157142698764801,0.25133150815963745,0.40567320585250854,0.16889958415435422,0.13713062217979877,0.18844799649271,1.525866707166036,1.041403889656067,2.1054041385650635,0.8260127314814815,0.8240190972222222,0.83,0.17609697088164797,0.10548240281574597,0.23330420149768097,1.5269456307093303,1.0446406602859497,2.1054041385650635,0.8432076765058542,0.7841726618705036,0.91015625,0.09907361910297853,0.056544202066590124,0.13380098726942063,-2.6666666666666665,-8.0,8.0,-5.666666666666667,-8.0,-3.0,1.0,1.0,1.0,0.25137650989341653,residual_refine
d325_t1.48_ox14_oy0_r8,325.0,1.475,14.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2534087349971135,0.16423481702804565,0.363407701253891,0.5254144567254178,0.49093879711224125,0.557985762325446,6.266249338785808,3.712752342224121,8.926745414733887,0.827947048611111,0.8259505208333333,0.8319401041666666,0.31548304359118146,0.25367867946624756,0.40833544731140137,0.16826693100897075,0.13679891927070698,0.1868564614938075,1.3925113280614216,1.0097469091415405,2.005741596221924,0.827947048611111,0.8259505208333333,0.8319401041666666,0.18057571872879188,0.10166125328423362,0.22206698388010912,1.3936376571655273,1.011579990386963,2.005741596221924,0.8829641083565997,0.8068965517241379,0.9216417910447762,0.10137802539358039,0.054247990815154995,0.12626656274356976,-2.6666666666666665,-8.0,8.0,-5.666666666666667,-8.0,-3.0,1.0,1.0,1.0,0.2511107477371092,residual_refine
d325_t1.45_ox14_oy0_r8,325.0,1.45,14.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.25370976825555164,0.16107699275016785,0.3605385720729828,0.5277003182345348,0.49025824660406303,0.5596109812289073,6.372727791468303,3.9372751712799072,9.274555206298828,0.829658203125,0.8276616753472222,0.8336512586805556,0.3126339912414551,0.2522057294845581,0.41057780385017395,0.1702975073302354,0.13230144415947878,0.19292567696002216,1.4062904914220173,1.105699062347412,1.9433540105819702,0.829658203125,0.8276616753472222,0.8336512586805556,0.18435642150417966,0.11566662910928331,0.23949130606043556,1.4073952833811443,1.105699062347412,1.9433540105819702,0.8770991609458428,0.8092105263157895,0.9260869565217391,0.10376563051615541,0.062284730195177954,0.13821771888802287,-2.6666666666666665,-8.0,8.0,-5.333333333333333,-8.0,-2.0,1.0,1.0,1.0,0.25107623849367755,residual_refine
d300_t1.45_ox12_oy0_r8,300.0,1.45,12.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2538631657759349,0.16843025386333466,0.3695894479751587,0.5216694614639565,0.49332249404488715,0.5570625361061203,6.323433796564738,3.8073909282684326,9.683409690856934,0.8246708622685185,0.8221788194444445,0.8281597222222222,0.3163871268431346,0.24979332089424133,0.39867180585861206,0.1664200362342315,0.13795576345227206,0.1847022219011627,1.5142066876093547,1.1172248125076294,2.071840763092041,0.8246708622685185,0.8221788194444445,0.8281597222222222,0.17123059916974545,0.10652588735039697,0.21535659005694047,1.5148204565048218,1.1190661191940308,2.071840763092041,0.8533584140726997,0.7891156462585034,0.9111111111111111,0.09572410613311373,0.05711825487944891,0.12210963886723825,-2.0,-8.0,8.0,-6.333333333333333,-8.0,-4.0,1.0,1.0,1.0,0.2505675660282315,residual_refine
d325_t1.45_ox16_oy0_r8,325.0,1.45,16.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2532423088947932,0.16682519018650055,0.36535412073135376,0.5229422392246673,0.49197002821285657,0.5563781282600211,6.275727033615112,3.8154714107513428,9.174444198608398,0.8271397569444444,0.8248936631944445,0.8308832465277778,0.31777137517929077,0.2544350028038025,0.4027743339538574,0.1684526465271373,0.1383847683670183,0.18786161752915376,1.4855825503667195,1.056699514389038,2.0722241401672363,0.8271397569444444,0.8248936631944445,0.8308832465277778,0.17421540445209924,0.09854579857568789,0.22404082842524453,1.4861727158228557,1.0584700107574463,2.0722241401672363,0.8590529664982219,0.7956204379562044,0.905982905982906,0.09776106579949888,0.052525832376578645,0.12782540919719407,-2.3333333333333335,-8.0,8.0,-5.666666666666667,-8.0,-3.0,1.0,1.0,1.0,0.2504458288769409,residual_refine
d300_t1.48_ox8_oy0_r8,300.0,1.475,8.0,0.0,8,104.33333333333333,103.0,106.0,386.3333333333333,385.0,388.0,0.2532192866007487,0.1624891757965088,0.3588952422142029,0.5286612546387816,0.49135456466202687,0.5615770779442208,6.587893644968669,3.737030029296875,9.733819961547852,0.8278323929398148,0.8258387586805556,0.8318196614583333,0.30925710995992023,0.24583718180656433,0.41312387585639954,0.17227903141798706,0.13169085372920347,0.19391423496321425,1.4511075814565022,1.166219711303711,1.8497228622436523,0.8278323929398148,0.8258387586805556,0.8318196614583333,0.19409012136681292,0.13252928344148174,0.2378096741272927,1.453935186068217,1.1696866750717163,1.8497228622436523,0.864773837122391,0.8260869565217391,0.9037656903765691,0.10991060433328387,0.07204362801377727,0.13691868017666928,-2.6666666666666665,-8.0,8.0,-5.666666666666667,-8.0,-3.0,1.0,1.0,1.0,0.24982949353121642,residual_refine
