sample,aligned_id,sequence,candidate,allowed_for_generation,rgb_source,lwir_source,lwir_model,rgb_crop_offset_xy,lwir_crop_offset_xy,rule_source,rgb_valid_ratio,lwir_valid_ratio,intersection_valid_ratio,eval_rgb_to_mm5_aligned_rgb_ncc,eval_rgb_to_mm5_aligned_rgb_edge_distance,eval_rgb_to_mm5_aligned_rgb_valid_ratio,eval_rgb_to_mm5_aligned_rgb_score,eval_rgb_to_mm5_aligned_rgb_mi,eval_lwir_to_mm5_aligned_t16_ncc,eval_lwir_to_mm5_aligned_t16_edge_distance,eval_lwir_to_mm5_aligned_t16_valid_ratio,eval_lwir_to_mm5_aligned_t16_score,eval_lwir_to_mm5_aligned_t16_mi,eval_cross_rgb_lwir_ncc,eval_cross_rgb_lwir_edge_distance,eval_cross_rgb_lwir_valid_ratio,eval_cross_rgb_lwir_score,eval_cross_rgb_lwir_mi,method,lwir_crop_mode,transform_type,board_transform_name,board_transform_inliers,board_transform_mae_px,board_transform_rmse_px,board_transform_matrix,depth_registration_dx_px,depth_registration_dy_px,stabilization_kernel_px,fill_depth_border,uses_aligned_for_generation,anti_ghost_feather_px,anti_ghost_erode_px,max_support_area_frac,calibration_file,thermal_camera_calibration_file,target_size,phase29_class,phase29_profile,phase29_support_mode,phase29_selection_uses_aligned,phase29_selector_version,phase29_version_label,phase29_candidate_grid,phase29_run_mode,phase29_report_level,phase29_explainability_level,phase29_reliability_gate,phase29_failure_focus,raw_score,raw_symmetric_edge_distance,raw_lwir_to_rgb_edge_distance,raw_rgb_to_lwir_edge_distance,raw_lwir_to_depth_edge_distance,raw_depth_to_lwir_edge_distance,target_local_symmetric_edge_distance,target_local_lwir_to_rgb_edge_distance,target_local_rgb_to_lwir_edge_distance,target_local_lwir_to_depth_edge_distance,target_local_depth_to_lwir_edge_distance,target_local_edge_p70,target_local_edge_p90,target_local_lwir_edge_pixels,target_local_rgb_edge_pixels,target_local_depth_edge_pixels,edge_stability_score,target_local_depth_edge_p90,raw_lwir_edge_pixels,raw_rgb_edge_pixels,raw_depth_edge_pixels,support_pixels,support_ratio,support_compactness,thermal_support_overlap,thermal_depth_overlap,support_thermal_overlap,thermal_support_centroid_distance_px,thermal_pixels,rejected_background_pixels,tear_risk_pixels,ghost_edge_ratio,alpha_edge_overlap,depth_discontinuity_pixels,support_penalty,compactness_penalty,fill_penalty,depth_edge_penalty,overlap_penalty,centroid_penalty,phase29_scene_class,phase29_selected,phase29_selection_reason,sample_id,baseline_candidate,baseline_raw_score,baseline_eval_lwir_to_mm5_aligned_t16_edge_distance,phase29_edge_improvement_vs_baseline,phase29_sample_pass,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note,phase29_oracle_candidate,phase29_oracle_edge_distance,phase29_oracle_sample_pass,phase29_oracle_improvement_vs_selected,phase29_oracle_improvement_vs_baseline,phase29_oracle_selection_uses_aligned,phase29_oracle_note,phase29_reliability_label,phase29_reliability_score,phase29_reliability_reason,phase29_hard_ceiling,phase29_selector_gap,eval_target_rgb_to_mm5_aligned_rgb_ncc,eval_target_rgb_to_mm5_aligned_rgb_edge_distance,eval_target_rgb_to_mm5_aligned_rgb_valid_ratio,eval_target_rgb_to_mm5_aligned_rgb_score,eval_target_rgb_to_mm5_aligned_rgb_mi,eval_target_lwir_to_mm5_aligned_t16_ncc,eval_target_lwir_to_mm5_aligned_t16_edge_distance,eval_target_lwir_to_mm5_aligned_t16_valid_ratio,eval_target_lwir_to_mm5_aligned_t16_score,eval_target_lwir_to_mm5_aligned_t16_mi,eval_target_cross_rgb_lwir_ncc,eval_target_cross_rgb_lwir_edge_distance,eval_target_cross_rgb_lwir_valid_ratio,eval_target_cross_rgb_lwir_score,eval_target_cross_rgb_lwir_mi,target_support_pixels,target_eval_pixels,target_eval_fallback_valid,phase29_v9_support_gated,phase29_v9_gate_mode,phase29_v9_gate_pixels,phase29_v9_background_value,phase29_v9_target_value,phase29_v9_valid_ratio
002_seq283,2,283,p29_baseline,True,phase21_fixed_rgb_canvas,phase24_affine_lwir_subpixel_shift_depth_fill_then_morph_close,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,1.0,0.0,1.0,1.2419911401609482,1.613274267739655,0.9333233833312988,1.2045114040374756,0.9317578125,1.1659496123088475,1.599021982678491,-0.17517530918121338,0.8927080035209656,0.9317578125,-0.15208153739232302,0.18966679873344106,p29_baseline,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,review,baseline,False,v6,v9,support-v9,strict-selected,research,full,strict,all,14.566945727441087,6.068996012210846,0.9311476945877075,11.206844329833984,8.724513053894043,8.297887802124023,4.638131499290466,0.9472253322601318,8.3290376663208,8.818142890930176,5.8727126121521,6.144300043582916,9.15324980020523,644,6294,1254,2.2191769629716873,19.004143714904785,673,8939,1644,8877,0.028896484375,0.8129998873493297,1.0,1.0,0.6410653753026634,63.41952025667971,3051,1463,2928,0.8494704183160372,0.5227346017413738,1644,0.0,0.0,0.0,2.2342433738708496,0.0,0.9230769230769231,general,True,selector v6 retained baseline; best raw improvement 0.7997; safety filters rejected candidates (p29_depth_conservative: depth/reflection/edge guard candidates are diagnostic-only by default; p29_reflection_guard: depth/reflection/edge guard candidates are diagnostic-only by default; p29_small_target_guard: raw improvement 0.2051 is below 0.6500; +18 more rejected),002_seq283,p29_baseline,14.566945727441087,1.2045114040374756,0.0,True,True,,14.566945727441087,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.,p29_raw_shift_dx2p5_dy2p0_fill,1.1105749607086182,True,0.09393644332885742,0.09393644332885742,True,evaluation-only candidate ceiling; not used for generation or raw-only selection,accepted,84.08257292892552,raw/depth evidence is consistent and selected edge is comfortably inside the threshold,False,False,1.0,0.0,1.0,1.2951971395098987,1.9679809300659914,0.9221460819244385,3.2085514068603516,0.9317578125,1.0814284951784172,1.1902248113009386,-0.4204888939857483,1.0594366788864136,0.9317578125,-0.3925104545874386,0.2289003964775214,8877,16728,False,,,,,,
023_seq305,23,305,p29_baseline,True,phase21_fixed_rgb_canvas,phase24_affine_lwir_subpixel_shift_depth_fill_then_morph_close,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.9929981827735901,0.10403645038604736,1.0,1.1547430153730078,1.082460342011559,0.9477844834327698,1.407812476158142,0.9317578125,1.2007811182016275,1.7429567308387108,-0.23350155353546143,0.5880146622657776,0.9317578125,-0.2076850029926365,0.19563092344279726,p29_baseline,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,review,baseline,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.867855569893475,5.6665012538433075,0.5689186453819275,10.764083862304688,18.877721786499023,18.99268913269043,4.901218056678772,0.6948130130767822,9.107623100280762,23.071571350097656,19.904956817626953,6.225050002336502,10.98250013589859,360,4271,287,2.010908231139183,32.12661552429199,479,7106,524,4841,0.015758463541666667,0.5472009915306755,1.0,1.0,0.5735154017148301,46.38735241602594,1604,944,1903,0.8353841946951053,0.5610576923076923,524,0.0,0.011196033877298284,0.0,3.12,0.0,0.8920644695389603,general,True,selector v6 retained baseline; best raw improvement 0.1647; safety filters rejected candidates (p29_depth_conservative: depth/reflection/edge guard candidates are diagnostic-only by default; p29_reflection_guard: depth/reflection/edge guard candidates are diagnostic-only by default; p29_small_target_guard: raw improvement -0.1222 is below 0.6500; +18 more rejected),023_seq305,p29_baseline,13.867855569893475,1.407812476158142,0.0,True,True,,13.867855569893475,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.,p29_raw_shift_dx2p5_dy2p0_fill,1.3622381687164307,True,0.045574307441711426,0.045574307441711426,True,evaluation-only candidate ceiling; not used for generation or raw-only selection,accepted,86.22184457072922,raw/depth evidence is consistent and selected edge is comfortably inside the threshold,False,False,0.992983341217041,0.17867237329483032,1.0,1.2056540704487382,1.4249517564764416,0.904029369354248,3.5005834102630615,0.9317578125,1.0444119411775215,1.0759071485656775,-0.4139016270637512,0.650484561920166,0.9317578125,-0.37983526234388937,0.25312848060921883,4841,10201,False,,,,,,
103_seq385,103,385,p29_v9_target_only,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.9941359758377075,0.12553933262825012,1.0,1.1367235689443316,0.955605527349291,0.9294100999832153,1.8925684690475464,0.9317578125,1.071020637109915,1.0197729862732325,-0.22143684327602386,1.0180386304855347,0.9317578125,-0.21418322878778276,0.08907897514102875,p29_v9_target_only,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.0,5,True,False,8.0,4,0.045,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,review,v9_target_only,False,v6,v9,support-v9,strict-selected,research,full,strict,all,41.33990212337863,32.77511623501778,0.9776692986488342,64.57256317138672,11.544978141784668,54.325294494628906,32.29391610622406,1.1962039470672607,63.39162826538086,14.964072227478027,47.24775314331055,45.71886259317398,63.54716360569,103,3650,1029,14.867991030216217,42.15761947631836,127,5250,1289,5622,0.01830078125,1.0,1.0,1.0,0.13465061502224548,107.2650007104233,513,2020,1769,0.950656660412758,0.43385036496350365,1289,0.0,0.0,0.0,3.0380960655212403,0.0,0.9230769230769231,general,True,selector v6 selected v9_support_gated via v9_weak_target_only; raw_score delta +23.7090; adjusted score 1.1953; selection used raw RGB/LWIR/depth support gates only,103_seq385,p29_baseline,17.630863295972038,2.7134954929351807,0.8209270238876343,True,True,,1.19529,v9_weak_target_only,0.0,0.0,0.0,-23.70903882740659,0.4425087108013937,0.8500151194436045,-25.194965451955795,-47.14013534784317,23.72916677594185,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,p29_v9_support_gated_tight,1.6368458271026611,True,0.25572264194488525,1.0766496658325195,True,evaluation-only candidate ceiling; not used for generation or raw-only selection,risky-pass,78.0,double-edge/ghost risk,False,False,0.994107186794281,0.2882057726383209,1.0,1.2042791274989562,1.4126745022700344,0.8898191452026367,6.324431419372559,0.9317578125,1.019228964229279,1.1157093836191851,-0.15866678953170776,1.151795744895935,0.9317578125,-0.1398445409723937,0.17155348685793112,5622,10885,False,True,v9_target_only,929,30,,0.9317578125
106_seq388,106,388,p29_baseline,True,phase21_fixed_rgb_canvas,phase24_affine_lwir_subpixel_shift_depth_fill_then_morph_close,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.9724054932594299,0.2570253312587738,1.0,1.0827360408213613,0.7458179969965608,0.9387630820274353,1.4008524417877197,0.9317578125,1.107139107034787,1.1785409310538528,-0.3861469030380249,0.8533501029014587,0.9317578125,-0.3668192026939747,0.16298533974305945,p29_baseline,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,review,baseline,False,v6,v9,support-v9,strict-selected,research,full,strict,all,12.788069913324478,4.64150196313858,0.8002349138259888,8.482769012451172,12.964876174926758,7.310187816619873,3.8543739914894104,0.8274208307266235,6.881327152252197,11.651665687561035,7.202871799468994,5.062900096178055,8.008649945259094,606,5254,967,1.2892904579639435,22.523249626159668,653,7220,988,7467,0.024306640625,1.0,1.0,1.0,0.7241062191056443,77.67275407777147,2572,1152,2190,0.8185547908946532,0.49853249475890987,988,0.0,0.0,0.0,2.74481502532959,0.0,0.9230769230769231,general,True,selector v6 retained baseline; best raw improvement 0.2206; safety filters rejected candidates (p29_depth_conservative: depth/reflection/edge guard candidates are diagnostic-only by default; p29_reflection_guard: depth/reflection/edge guard candidates are diagnostic-only by default; p29_small_target_guard: raw improvement -0.0417 is below 0.6500; +18 more rejected),106_seq388,p29_baseline,12.788069913324478,1.4008524417877197,0.0,True,True,,12.788069913324478,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.,p29_raw_shift_dx2p5_dy2p0_fill,1.2275547981262207,True,0.17329764366149902,0.17329764366149902,True,evaluation-only candidate ceiling; not used for generation or raw-only selection,accepted,85.8481117400334,raw/depth evidence is consistent and selected edge is comfortably inside the threshold,False,False,0.9698216915130615,0.4866150915622711,1.0,1.117869690832087,1.0064512657893272,0.9070733189582825,3.7266616821289062,0.9317578125,1.0598115438990718,1.1673213002237515,-0.5114102363586426,1.0577646493911743,0.9317578125,-0.4691675756324597,0.3239283241501995,7467,13430,False,,,,,,
273_seq559,273,559,p29_v9_target_only,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.8873290419578552,0.8768453598022461,1.0,1.047244343492575,1.1011758246235548,0.9575670957565308,1.3594253063201904,0.9317578125,1.198140739063196,1.658201300963909,-0.494070827960968,1.438843846321106,0.9317578125,-0.42481859568890795,0.5192353023332448,p29_v9_target_only,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.0,5,True,False,8.0,4,0.045,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,review,v9_target_only,False,v6,v9,support-v9,strict-selected,research,full,strict,all,15.503888127551798,5.979088842868805,1.6050463914871216,10.353131294250488,10.49184513092041,6.861210823059082,4.417028903961182,1.6001224517822266,7.233935356140137,10.286428451538086,6.753045082092285,6.144300043582916,9.757149934768677,581,3384,1989,2.5013474225997925,19.089450359344482,596,6242,2104,4894,0.015930989583333333,0.3753575807110748,1.0,1.0,0.5568463647043467,99.3413471540472,2314,2776,2766,0.8415111378687538,0.44499381953028433,2104,0.0,0.6985696771557011,0.0,2.4374289894104004,0.0,0.9230769230769231,general,True,selector v6 selected v9_support_gated via v9_weak_target_only; raw_score delta -0.6146; adjusted score 1.7722; selection used raw RGB/LWIR/depth support gates only,273_seq559,p29_baseline,16.118514156594173,2.2383930683135986,0.8789677619934082,True,True,,1.77223,v9_weak_target_only,0.0,0.0,0.0,0.6146260290423751,0.9916805324459235,0.7850497273018928,0.33486032485961914,0.3370504379272461,-0.6050136685371399,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,p29_v9_support_gated_tight,1.1013751029968262,True,0.25805020332336426,1.1370179653167725,True,evaluation-only candidate ceiling; not used for generation or raw-only selection,risky-pass,78.0,support is fragmented,False,False,0.5260070562362671,1.8734084367752075,1.0,0.5326819254249848,0.11943546539579328,0.9503185749053955,1.8796252012252808,0.9317578125,1.1342553337588543,1.3014300670720704,0.47969165444374084,2.7572882175445557,0.9317578125,0.49172844451044934,0.19053679581317198,4894,12551,False,True,v9_target_only,2023,68,,0.9317578125
291_seq577,291,577,p29_baseline,True,phase21_fixed_rgb_canvas,phase24_affine_lwir_subpixel_shift_depth_fill_then_morph_close,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.8466456532478333,0.882485032081604,1.0,0.9957985362412535,1.029651954572732,0.918829083442688,2.715479612350464,0.9317578125,1.1163124793372912,1.4251751571247064,-0.3527977466583252,1.2940860986709595,0.9317578125,-0.2882418403039078,0.4821361529762874,p29_baseline,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,review,baseline,False,v6,v9,support-v9,strict-selected,research,full,strict,all,19.391030551972904,9.057621955871582,2.4382152557373047,15.67702865600586,12.662924766540527,13.580175399780273,7.821015000343323,2.3795979022979736,13.262432098388672,12.610657691955566,13.439557075500488,11.224750638008118,16.522899866104126,575,5620,3031,3.8673319220542908,28.58678150177002,598,8371,3054,11381,0.03704752604166667,0.5080397153149987,1.0,1.0,0.18891092129347162,134.21473531232581,1646,1752,3089,0.9104714415231188,0.37851731601731603,3054,0.0,0.1678411387400054,0.22,3.12,0.0,0.9230769230769231,double_edge_mismatch,True,selector v6 retained baseline; best raw improvement 0.9551; safety filters rejected candidates (p29_depth_conservative: depth/reflection/edge guard candidates are diagnostic-only by default; p29_reflection_guard: depth/reflection/edge guard candidates are diagnostic-only by default; p29_small_target_guard: LWIR edge growth 1.127 exceeds 1.080; +18 more rejected),291_seq577,p29_baseline,19.391030551972904,2.715479612350464,0.0,True,True,,19.391030551972904,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.,p29_v9_support_gated,1.2593350410461426,True,1.4561445713043213,1.4561445713043213,True,evaluation-only candidate ceiling; not used for generation or raw-only selection,risky-pass,64.04239683856791,double-edge/ghost risk,False,False,0.5397179126739502,2.002534866333008,1.0,0.5554347511732945,0.18488031798228277,0.9622490406036377,1.4236809015274048,0.9317578125,1.2130132121960857,1.7287083800107501,0.030249319970607758,3.1802399158477783,0.9317578125,0.04936702996721282,0.2546609966112782,11381,20756,False,,,,,,
302_seq588,302,588,p29_v9_target_only,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.831290602684021,0.835287868976593,1.0,0.977870007239415,1.010607545128357,0.928520679473877,1.484632134437561,0.9317578125,1.0713778917534764,1.0117667005748323,-0.2235502004623413,1.3906091451644897,0.9317578125,-0.18447800598252384,0.3161056623386961,p29_v9_target_only,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.0,5,True,False,8.0,4,0.045,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,review,v9_target_only,False,v6,v9,support-v9,strict-selected,research,full,strict,all,20.443501498935767,12.714198768138885,1.6806119680404663,23.747785568237305,5.3811936378479,16.15589714050293,9.96129459142685,1.7405976057052612,18.181991577148438,5.158267498016357,16.15589714050293,14.883249878883362,20.880437970161438,322,3204,1847,6.473013669252396,23.51861333847046,333,5018,1847,6943,0.022600911458333334,1.0,1.0,1.0,0.30920350202861413,67.31126131181962,1095,2560,1868,0.9115969581749049,0.43152796125055043,1847,0.0,0.0,0.0,1.928614854812622,0.0,0.9230769230769231,general,True,selector v6 selected v9_support_gated via v9_weak_target_only; raw_score delta +6.8031; adjusted score 1.2427; selection used raw RGB/LWIR/depth support gates only,302_seq588,p29_baseline,13.640401287386068,2.5895707607269287,1.1049386262893677,True,True,,1.24274,v9_weak_target_only,0.0,0.0,0.0,-6.803100211549699,0.4574175824175824,0.8443390490088776,-5.578420519828796,-11.23213815689087,6.68261182308197,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,p29_v9_support_gated,1.1187201738357544,True,0.36591196060180664,1.4708505868911743,True,evaluation-only candidate ceiling; not used for generation or raw-only selection,risky-pass,78.0,double-edge/ghost risk,False,False,0.3916592597961426,1.7309695482254028,1.0,0.4140001094484905,0.2181777796113355,0.9021797180175781,2.4416685104370117,0.9317578125,1.0571574139610658,1.1308513800407314,-0.12521196901798248,1.5363575220108032,0.9317578125,-0.10711264787571954,0.18211644182885173,6943,13302,False,True,v9_target_only,1674,0,,0.9317578125
