candidate,samples,method,lwir_crop_offset_xy,rule_source,pose_set,rectify_size,stereo_rectify_alpha,stereo_rectify_flags,lwir_crop_mode,rgb_valid_ratio_mean,rgb_valid_ratio_min,lwir_valid_ratio_mean,lwir_valid_ratio_min,intersection_valid_ratio_mean,intersection_valid_ratio_min,eval_rgb_to_mm5_aligned_rgb_ncc_mean,eval_rgb_to_mm5_aligned_rgb_ncc_min,eval_lwir_to_mm5_aligned_t16_ncc_mean,eval_lwir_to_mm5_aligned_t16_ncc_min,eval_lwir_to_mm5_aligned_t16_edge_distance_mean,eval_lwir_to_mm5_aligned_t16_edge_distance_min,eval_cross_rgb_lwir_ncc_mean,eval_cross_rgb_lwir_ncc_min,eval_lwir_to_mm5_aligned_t16_edge_distance_max,eval_lwir_to_mm5_aligned_t16_ncc_max,eval_rgb_to_mm5_aligned_rgb_ncc_max,raw_score_mean,raw_score_min,raw_score_max,raw_symmetric_edge_distance_mean,raw_symmetric_edge_distance_min,raw_symmetric_edge_distance_max,target_local_symmetric_edge_distance_mean,target_local_symmetric_edge_distance_min,target_local_symmetric_edge_distance_max,target_local_edge_p90_mean,target_local_edge_p90_min,target_local_edge_p90_max,edge_stability_score_mean,edge_stability_score_min,edge_stability_score_max,tear_risk_pixels_mean,tear_risk_pixels_min,tear_risk_pixels_max,ghost_edge_ratio_mean,ghost_edge_ratio_min,ghost_edge_ratio_max,depth_discontinuity_pixels_mean,depth_discontinuity_pixels_min,depth_discontinuity_pixels_max,support_pixels_mean,support_pixels_min,support_pixels_max,rejected_background_pixels_mean,rejected_background_pixels_min,rejected_background_pixels_max,baseline_eval_lwir_to_mm5_aligned_t16_edge_distance_mean,baseline_eval_lwir_to_mm5_aligned_t16_edge_distance_min,baseline_eval_lwir_to_mm5_aligned_t16_edge_distance_max,phase29_edge_improvement_vs_baseline_mean,phase29_edge_improvement_vs_baseline_min,phase29_edge_improvement_vs_baseline_max,phase29_oracle_edge_distance_mean,phase29_oracle_edge_distance_min,phase29_oracle_edge_distance_max,phase29_oracle_improvement_vs_selected_mean,phase29_oracle_improvement_vs_selected_min,phase29_oracle_improvement_vs_selected_max,phase29_oracle_improvement_vs_baseline_mean,phase29_oracle_improvement_vs_baseline_min,phase29_oracle_improvement_vs_baseline_max,phase29_selector_adjusted_score_mean,phase29_selector_adjusted_score_min,phase29_selector_adjusted_score_max,phase29_selector_raw_improvement_mean,phase29_selector_raw_improvement_min,phase29_selector_raw_improvement_max,phase29_selector_edge_growth_mean,phase29_selector_edge_growth_min,phase29_selector_edge_growth_max,phase29_selector_support_ratio_mean,phase29_selector_support_ratio_min,phase29_selector_support_ratio_max,phase29_selector_shift_l1_mean,phase29_selector_shift_l1_min,phase29_selector_shift_l1_max,phase29_selector_target_edge_gain_mean,phase29_selector_target_edge_gain_min,phase29_selector_target_edge_gain_max,phase29_selector_target_p90_gain_mean,phase29_selector_target_p90_gain_min,phase29_selector_target_p90_gain_max,phase29_selector_context_edge_delta_mean,phase29_selector_context_edge_delta_min,phase29_selector_context_edge_delta_max,phase29_reliability_score_mean,phase29_reliability_score_min,phase29_reliability_score_max,phase29_sample_pass_count,phase29_sample_fail_count,phase29_improved_count,phase29_regressed_count,phase29_oracle_sample_pass_count,phase29_oracle_sample_fail_count,phase29_reliability_accepted_count,phase29_reliability_improved_count,phase29_reliability_risky_pass_count,phase29_reliability_hard_ceiling_fail_count,phase29_reliability_selector_gap_fail_count,phase29_selection_uses_aligned
p29_v9_target_only,3,p29_v9_target_only,"[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",,,,,board_all_median_floor,1.0,1.0,0.9317578125,0.9317578125,0.9317578125,0.9317578125,0.9321149928229195,0.831290602684021,0.9363139867782593,0.918829083442688,1.6378974063055856,1.2045114040374756,-0.3130192905664444,-0.494070827960968,2.715479612350464,0.9575670957565308,1.0,19.700170501785447,12.788069913324478,41.33990212337863,10.986146433012825,4.64150196313858,32.77511623501778,9.69813973563058,3.8543739914894104,32.29391610622406,19.836007322583878,8.008649945259094,63.54716360569,4.747008528028216,1.2892904579639435,14.867991030216217,2359.0,1769.0,3089.0,0.8739493716979044,0.8185547908946532,0.950656660412758,1635.7142857142858,524.0,3054.0,7146.428571428572,4841.0,11381.0,1809.5714285714287,944.0,2776.0,2.038587893758501,1.2045114040374756,2.715479612350464,0.40069048745291574,0.0,1.1049386262893677,1.2595205817903792,1.1013751029968262,1.6368458271026611,0.3783768245152065,0.045574307441711426,1.4561445713043213,0.7790673119681222,0.045574307441711426,1.4708505868911743,9.26059453751885,1.19529,19.391030551972904,-4.27107328713056,-23.70903882740659,0.6146260290423751,0.8416581179521285,0.4425087108013937,1.0,0.9256291279649106,0.7850497273018928,1.0,0.0,0.0,0.0,-4.3483608067035675,-25.194965451955795,0.33486032485961914,-8.29074615240097,-47.14013534784317,0.3370504379272461,4.258109275783811,-0.6050136685371399,23.72916677594185,79.17070372546515,64.04239683856791,86.22184457072922,7,0,3,0,7,0,3,0,4,0,0,False
