sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
120_seq406,p29_baseline,17.13223929144647,5.982898056507111,3.1005499362945557,False,,17.13223929144647,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
120_seq406,p29_depth_conservative,17.17735588350854,5.856159567832947,3.159980535507202,False,depth/reflection/edge guard candidates are diagnostic-only by default,17.17735588350854,diagnostic_guard_block,0.0,0.0,0.0,-0.04511659206206886,0.9991319444444444,0.9248603944299145,-0.05330801010131836,0.11832594871520996,-0.12673848867416382,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_reflection_guard,17.215595974643033,5.856159567832947,3.159980535507202,False,depth/reflection/edge guard candidates are diagnostic-only by default,17.215595974643033,diagnostic_guard_block,0.0,0.0,0.0,-0.08335668319656264,0.9991319444444444,0.9248603944299145,-0.05330801010131836,0.11832594871520996,-0.12673848867416382,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_small_target_guard,16.455545358098966,5.528717935085297,3.0163958072662354,False,small-target guard is blocked in depth-tearing scenes so local depth correction can be tested,16.675545358098965,small_target_depth_block,0.0,0.0,0.0,0.6766939333475044,1.0668402777777777,1.0,0.5522960424423218,1.6571998596191406,-0.45418012142181396,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_edge_contamination_guard,17.17735588350854,5.856159567832947,3.159980535507202,False,depth/reflection/edge guard candidates are diagnostic-only by default,17.17735588350854,diagnostic_guard_block,0.0,0.0,0.0,-0.04511659206206886,0.9991319444444444,0.9248603944299145,-0.05330801010131836,0.11832594871520996,-0.12673848867416382,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_v9_support_gated,14.658694481545753,3.840582489967346,7.8103532791137695,False,v9 support-gated mode is reserved for reflection/background scenes,16.00918,v9_reflection_block,0.0,0.0,0.0,2.4735448099007176,2.7065972222222223,0.9248603944299145,2.400891661643982,4.044699668884277,-2.1423155665397644,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_v9_support_gated_tight,15.99782185500468,4.739440441131592,7.359222412109375,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,14.86412,v9_mode_block,0.0,0.0,0.0,1.1344174364417903,2.224826388888889,0.8519120661624373,1.5296263694763184,1.3060996532440186,-1.2434576153755188,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_v9_target_only,17.84932887290063,6.439090013504028,6.773783206939697,False,v9 target-only mode is reserved for general weak-target scenes,11.78548,v9_target_only_block,0.0,0.0,0.0,-0.7170895814541609,0.9270833333333334,0.8519120661624373,-0.31074094772338867,-0.9725508689880371,0.4561919569969177,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_v9_depth_thermal,15.359737323415217,4.343076586723328,6.962757587432861,False,v9 depth-thermal mode is reserved for double-edge mismatch scenes,15.65496,v9_depth_thermal_block,0.0,0.0,0.0,1.7725019680312535,2.5581597222222223,0.9248603944299145,1.927333116531372,2.7842495441436768,-1.639821469783783,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_v9_target_silhouette,16.466065091569252,5.022260546684265,6.655265808105469,False,v9 silhouette mode is reserved for general target-contamination scenes,12.34948,v9_silhouette_block,0.0,0.0,0.0,0.6661741998772186,1.171875,0.9248603944299145,0.6631126999855042,1.990749478340149,-0.9606375098228455,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
120_seq406,p29_raw_shift_dx2p5_dy1p0_fill,17.37202389979607,6.197066903114319,2.8932201862335205,False,depth-tearing raw improvement -0.2398 is below 0.1000,17.47202389979607,depth_tearing_block,-1.0,-1.0,2.0,-0.23978460834959847,0.9887152777777778,1.0,-0.18314814567565918,-0.20715045928955078,0.21416884660720825,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
