sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
123_seq409,p29_baseline,14.015049480551102,5.807244181632996,4.783583641052246,False,,14.015049480551102,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
123_seq409,p29_depth_conservative,13.816770098392876,5.615666925907135,5.322088241577148,False,depth/reflection/edge guard candidates are diagnostic-only by default,13.816770098392876,diagnostic_guard_block,0.0,0.0,0.0,0.19827938215822627,1.0537190082644627,0.9172263568705754,0.12984329462051392,0.06320047378540039,-0.1915772557258606,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_reflection_guard,13.837068605855563,5.615666925907135,5.322088241577148,False,depth/reflection/edge guard candidates are diagnostic-only by default,13.837068605855563,diagnostic_guard_block,0.0,0.0,0.0,0.17798087469553892,1.0537190082644627,0.9172263568705754,0.12984329462051392,0.06320047378540039,-0.1915772557258606,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_small_target_guard,13.631906716009482,5.722664684057236,4.661740779876709,False,raw improvement 0.3831 is below 0.6500,13.851906716009482,small_target_guard_block,0.0,0.0,0.0,0.38314276454162055,1.1260330578512396,1.0,0.07948869466781616,0.10885047912597656,-0.08457949757575989,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_edge_contamination_guard,13.816770098392876,5.615666925907135,5.322088241577148,False,depth/reflection/edge guard candidates are diagnostic-only by default,13.816770098392876,diagnostic_guard_block,0.0,0.0,0.0,0.19827938215822627,1.0537190082644627,0.9172263568705754,0.12984329462051392,0.06320047378540039,-0.1915772557258606,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_v9_support_gated,12.281522852793366,4.441521406173706,4.984701156616211,False,v9 support-gated mode is reserved for reflection/background scenes,11.71756,v9_reflection_block,0.0,0.0,0.0,1.7335266277577368,2.1425619834710745,0.9172263568705754,1.3779186010360718,1.4704231023788452,-1.3657227754592896,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_v9_support_gated_tight,12.796355447908551,4.859307408332825,4.211326599121094,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,11.52684,v9_mode_block,0.0,0.0,0.0,1.218694032642551,1.9607438016528926,0.8373570520965693,0.9122904539108276,0.5407007932662964,-0.9479367733001709,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_v9_target_only,18.15281848135989,9.94652470946312,3.7592577934265137,False,v9 target-only blocked because baseline thermal target is not weak/small,10.09628,v9_target_only_block,0.0,0.0,0.0,-4.137769000808788,0.371900826446281,0.8373570520965693,-3.2841087579727173,-5.891498565673828,4.139280527830124,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_v9_depth_thermal,12.955200387899428,4.985099673271179,4.551406383514404,False,v9 depth-thermal mode is reserved for double-edge mismatch scenes,11.55012,v9_depth_thermal_block,0.0,0.0,0.0,1.0598490926516746,1.975206611570248,0.9172263568705754,0.9324675798416138,0.3335508108139038,-0.8221445083618164,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_v9_target_silhouette,21.836011764742896,13.143089950084686,1.2252568006515503,True,,2.3042800000000003,v9_target_silhouette,0.0,0.0,0.0,-7.820962284191793,0.15702479338842976,0.9172263568705754,-5.2928242683410645,-7.991102635860443,7.335845768451691,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
123_seq409,p29_raw_shift_dx2p5_dy1p0_fill,13.767289250433604,5.785618782043457,4.3877668380737305,False,raw improvement 0.2478 is below 0.6000,13.867289250433604,generic_block,-1.0,-1.0,2.0,0.24776023011749793,1.0909090909090908,1.0,-0.008856594562530518,-0.47749948501586914,-0.021625399589538574,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
