sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
187_seq473,p29_baseline,23.269192777987552,14.029167830944061,3.6134567260742188,False,,23.269192777987552,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
187_seq473,p29_depth_conservative,22.799198051624717,13.719621479511261,5.21028995513916,False,depth/reflection/edge guard candidates are diagnostic-only by default,22.799198051624717,diagnostic_guard_block,0.0,0.0,0.0,0.46999472636283457,1.0117302052785924,0.9204791344667697,0.18178331851959229,0.08074951171875,-0.3095463514328003,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_reflection_guard,22.76572409791054,13.719621479511261,5.21028995513916,False,depth/reflection/edge guard candidates are diagnostic-only by default,22.76572409791054,diagnostic_guard_block,0.0,0.0,0.0,0.5034686800770132,1.0117302052785924,0.9397990726429676,0.18178331851959229,0.08074951171875,-0.3095463514328003,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_small_target_guard,19.844542574223706,10.513304769992828,4.117507457733154,False,LWIR edge growth 1.760 exceeds 1.080,20.064542574223704,small_target_guard_block,0.0,0.0,0.0,3.4246502037638464,1.7595307917888563,1.0,3.195792496204376,5.3044633865356445,-3.515863060951233,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_edge_contamination_guard,22.759967282393948,13.719621479511261,5.21028995513916,False,depth/reflection/edge guard candidates are diagnostic-only by default,22.759967282393948,diagnostic_guard_block,0.0,0.0,0.0,0.5092254955936042,1.0117302052785924,0.9401854714064914,0.18178331851959229,0.08074951171875,-0.3095463514328003,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_v9_support_gated,13.328896114947488,5.311266601085663,3.236176013946533,False,v9 support-gated mode is reserved for reflection/background scenes,12.985510000000001,v9_reflection_block,0.0,0.0,0.0,9.940296663040064,4.7595307917888565,0.9401854714064914,8.454148411750793,15.7188720703125,-8.717901229858398,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_v9_support_gated_tight,13.341077067209016,5.257074594497681,3.3582184314727783,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,12.79303,v9_mode_block,0.0,0.0,0.0,9.928115710778536,4.513196480938417,0.8809891808346213,8.486536860466003,15.926022052764893,-8.77209323644638,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_v9_target_only,23.614462157475337,12.794082403182983,4.022010803222656,False,v9 target-only mode is reserved for general weak-target scenes,10.94966,v9_target_only_block,0.0,0.0,0.0,-0.34526937948778524,1.9266862170087977,1.1129829984544048,1.860282838344574,1.692317008972168,-1.2350854277610779,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_v9_depth_thermal,13.6032627264712,5.381564080715179,2.790506601333618,True,,4.223369999999999,v9_depth_thermal_double_edge,0.0,0.0,0.0,9.665930051516352,4.387096774193548,0.9401854714064914,8.389615833759308,15.7188720703125,-8.647603750228882,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_v9_target_silhouette,24.36326018099548,12.0,nan,False,v9 silhouette mode is reserved for general target-contamination scenes,10.515659999999999,v9_silhouette_block,0.0,0.0,0.0,-1.0940674030079265,0.0,1.1157650695517773,0.2915099263191223,13.223222017288208,-2.0291678309440613,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_raw_shift_dx2p5_dy1p0_fill,23.072919855507575,13.881225824356079,4.04595947265625,False,severe double-edge recovery requires wide-safe candidate grid,23.172919855507576,double_edge_block,-1.0,-1.0,2.0,0.1962729224799773,1.032258064516129,1.0,0.1381877064704895,0.6038990020751953,-0.14794200658798218,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_raw_shift_dx3p5_dy1p0_fill,23.141546711139952,14.003262877464294,3.4355409145355225,False,severe double-edge recovery requires wide-safe candidate grid,23.191546711139953,double_edge_block,0.0,-1.0,1.0,0.12764606684759983,0.967741935483871,1.0,0.07358020544052124,0.4494152069091797,-0.025904953479766846,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_raw_shift_dx4p5_dy1p0_fill,23.156397003900942,14.032763361930847,3.2742605209350586,False,severe double-edge recovery requires wide-safe candidate grid,23.256397003900943,double_edge_block,1.0,-1.0,2.0,0.11279577408661012,1.067448680351906,1.0,0.07736718654632568,0.48451852798461914,0.0035955309867858887,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_raw_shift_dx2p5_dy2p0_fill,23.157142751795423,13.929632842540741,3.932762384414673,False,severe double-edge recovery requires wide-safe candidate grid,23.207142751795423,double_edge_block,-1.0,0.0,1.0,0.11205002619212934,0.9970674486803519,1.0,0.10575133562088013,0.6916686296463013,-0.09953498840332031,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
187_seq473,p29_raw_shift_dx4p5_dy2p0_fill,23.2003907076196,14.123168408870697,3.4022843837738037,False,severe double-edge recovery requires wide-safe candidate grid,23.2503907076196,double_edge_block,1.0,0.0,1.0,0.06880207036795127,1.0263929618768328,1.0,-0.028941452503204346,0.3616286516189575,0.09400057792663574,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
