sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
296_seq582,p29_baseline,14.846515389854726,7.361846566200256,3.1907272338867188,False,,14.846515389854726,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
296_seq582,p29_depth_conservative,14.563990819287481,7.047541618347168,5.742691516876221,False,depth/reflection/edge guard candidates are diagnostic-only by default,14.563990819287481,diagnostic_guard_block,0.0,0.0,0.0,0.28252457056724545,1.0072727272727273,0.8918918918918919,0.11297130584716797,0.47749996185302734,-0.3143049478530884,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_reflection_guard,14.602945221803205,7.047541618347168,5.742691516876221,False,depth/reflection/edge guard candidates are diagnostic-only by default,14.602945221803205,diagnostic_guard_block,0.0,0.0,0.0,0.2435701680515212,1.0072727272727273,0.8918918918918919,0.11297130584716797,0.47749996185302734,-0.3143049478530884,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_small_target_guard,17.285140150439435,10.271773934364319,3.022854804992676,False,raw improvement -2.4386 is below 0.6500,17.505140150439434,small_target_guard_block,0.0,0.0,0.0,-2.438624760584709,0.5490909090909091,0.38146718146718145,-3.676579713821411,-2.888871669769287,2.9099273681640625,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_edge_contamination_guard,14.563990819287481,7.047541618347168,5.742691516876221,False,depth/reflection/edge guard candidates are diagnostic-only by default,14.563990819287481,diagnostic_guard_block,0.0,0.0,0.0,0.28252457056724545,1.0072727272727273,0.8918918918918919,0.11297130584716797,0.47749996185302734,-0.3143049478530884,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_v9_support_gated,14.818513129761401,7.221349000930786,0.848330020904541,False,v9 support-gated mode is reserved for reflection/background scenes,10.11823,v9_reflection_block,0.0,0.0,0.0,0.028002260093325404,0.9345454545454546,0.8918918918918919,0.09990823268890381,0.33354949951171875,-0.14049756526947021,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_v9_support_gated_tight,14.518645933033739,6.910686254501343,0.8419767022132874,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,10.11901,v9_mode_block,0.0,0.0,0.0,0.3278694568209879,0.9527272727272728,0.7868725868725869,0.25369489192962646,0.8665180206298828,-0.4511603116989136,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_v9_target_only,15.249849145653215,8.08892011642456,0.8576739430427551,False,v9 target-only mode is reserved for general weak-target scenes,10.05825,v9_target_only_block,0.0,0.0,0.0,-0.4033337557984886,0.7272727272727273,0.7868725868725869,-0.8196865320205688,0.06319952011108398,0.7270735502243042,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_v9_depth_thermal,14.78776413220668,7.1972901821136475,0.8395138382911682,False,v9 depth-thermal mode is reserved for double-edge mismatch scenes,10.12095,v9_depth_thermal_block,0.0,0.0,0.0,0.05875125764804601,0.9454545454545454,0.8918918918918919,0.13029086589813232,0.3574256896972656,-0.1645563840866089,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_v9_target_silhouette,16.13518843835968,9.013135731220245,3.501621961593628,False,v9 silhouette mode is reserved for general target-contamination scenes,10.10625,v9_silhouette_block,0.0,0.0,0.0,-1.288673048504954,0.64,0.8918918918918919,-1.708418846130371,-2.4113717079162598,1.651289165019989,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx2p5_dy1p0_fill,14.819437702642787,7.340183615684509,3.1251511573791504,False,raw improvement 0.0271 is below 0.6000,14.919437702642787,generic_block,-1.0,-1.0,2.0,0.02707768721193915,1.0,1.0,-0.04619252681732178,0.06319999694824219,-0.02166295051574707,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx3p5_dy1p0_fill,14.776457353859183,7.322095513343811,3.0344858169555664,False,raw improvement 0.0701 is below 0.6000,14.826457353859183,generic_block,0.0,-1.0,1.0,0.07005803599554383,0.9963636363636363,1.0,0.06175553798675537,0.2878999710083008,-0.03975105285644531,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx4p5_dy1p0_fill,14.602260139223269,7.244098544120789,2.7443737983703613,True,,14.702260139223268,generic_v2,1.0,-1.0,2.0,0.2442552506314577,1.0036363636363637,1.0,0.2319256067276001,0.7478504180908203,-0.11774802207946777,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx2p5_dy2p0_fill,14.87412478935748,7.358170747756958,3.424762487411499,False,raw improvement -0.0276 is below 0.6000,14.924124789357482,generic_block,-1.0,0.0,1.0,-0.027609399502754428,1.0072727272727273,1.0,-0.08670401573181152,-0.06319952011108398,-0.00367581844329834,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx4p5_dy2p0_fill,14.765949407304415,7.313050866127014,2.998032331466675,False,raw improvement 0.0806 is below 0.6000,14.815949407304416,generic_block,1.0,0.0,1.0,0.08056598255031133,1.0,1.0,0.14716970920562744,0.4318504333496094,-0.04879570007324219,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx2p5_dy3p0_fill,14.930782671124938,7.41364848613739,3.754641532897949,False,raw improvement -0.0843 is below 0.6000,15.030782671124937,generic_block,-1.0,1.0,2.0,-0.08426728127021121,0.9927272727272727,1.0,-0.1741405725479126,-0.20715045928955078,0.05180191993713379,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx3p5_dy3p0_fill,14.923720581965224,7.395021080970764,3.5766751766204834,False,raw improvement -0.0772 is below 0.6000,14.973720581965225,generic_block,0.0,1.0,1.0,-0.07720519211049748,1.0,1.0,-0.05782115459442139,-0.04565000534057617,0.03317451477050781,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx4p5_dy3p0_fill,14.888282374599594,7.405162811279297,3.234511613845825,False,raw improvement -0.0418 is below 0.6000,14.988282374599594,generic_block,1.0,1.0,2.0,-0.04176698474486784,0.9963636363636363,1.0,0.02782738208770752,-0.09549951553344727,0.04331624507904053,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx3p0_dy2p0_fill,14.836650741128008,7.317337512969971,3.40425443649292,False,raw improvement 0.0099 is below 0.6000,14.861650741128008,generic_block,-0.5,0.0,0.5,0.009864648726718883,1.0727272727272728,1.0,0.0050084590911865234,-4.76837158203125e-07,-0.044509053230285645,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx4p0_dy2p0_fill,14.783566564163031,7.321317195892334,3.1017754077911377,False,raw improvement 0.0629 is below 0.6000,14.808566564163032,generic_block,0.5,0.0,0.5,0.06294882569169502,1.0727272727272728,1.0,0.0982198715209961,0.27034950256347656,-0.04052937030792236,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
296_seq582,p29_raw_shift_dx3p5_dy1p5_fill,14.776728886847383,7.320110082626343,2.9368534088134766,False,raw improvement 0.0698 is below 0.6000,14.801728886847384,generic_block,0.0,-0.5,0.5,0.06978650300734301,1.018181818181818,1.0,0.03826427459716797,0.19907522201538086,-0.041736483573913574,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
