sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
103_seq385,p29_baseline,17.630863295972038,9.045949459075928,2.7134954929351807,False,,17.630863295972038,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
103_seq385,p29_raw_shift_dx3p5_dy1p0_fill,17.921318528227307,9.31219083070755,3.211729049682617,False,raw improvement -0.2905 is below 0.6000,17.971318528227307,generic_block,0.0,-1.0,1.0,-0.2904552322552689,0.9965156794425087,1.0,-0.18031734228134155,-0.30547142028808594,0.2662413716316223,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx4p5_dy1p0_fill,17.89753231118951,9.292839497327805,3.355274200439453,False,raw improvement -0.2667 is below 0.6000,17.997532311189513,generic_block,1.0,-1.0,2.0,-0.26666901521747377,1.0139372822299653,1.0,-0.14702630043029785,-0.33354949951171875,0.24689003825187683,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx2p5_dy2p0_fill,17.196811436656414,8.618696302175522,2.521317720413208,False,raw improvement 0.4341 is below 0.6000,17.246811436656415,generic_block,-1.0,0.0,1.0,0.4340518593156233,1.0627177700348431,1.0,0.40042588114738464,1.4886751174926758,-0.4272531569004059,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx4p5_dy2p0_fill,17.229452127692834,8.64334163069725,2.7590200901031494,False,raw improvement 0.4014 is below 0.6000,17.279452127692835,generic_block,1.0,0.0,1.0,0.4014111682792034,1.024390243902439,1.0,0.3850761353969574,1.3348941802978516,-0.40260782837867737,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx2p5_dy3p0_fill,17.489895381627985,8.89098784327507,3.5604636669158936,False,raw improvement 0.1410 is below 0.6000,17.589895381627986,generic_block,-1.0,1.0,2.0,0.14096791434405276,0.9825783972125436,1.0,0.06949418783187866,0.30967140197753906,-0.15496161580085754,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx3p5_dy3p0_fill,17.09348258765187,8.500466167926788,3.5226144790649414,False,raw improvement 0.5374 is below 0.6000,17.14348258765187,generic_block,0.0,1.0,1.0,0.5373807083201676,1.0522648083623694,1.0,0.44402793049812317,1.6958255767822266,-0.5454832911491394,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx4p5_dy3p0_fill,16.67330023484845,8.090998947620392,3.0502588748931885,False,LWIR edge growth 1.129 exceeds 1.120,16.773300234848453,generic_block,1.0,1.0,2.0,0.9575630611235866,1.1289198606271778,1.0,0.8383078575134277,2.426821708679199,-0.9549505114555359,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx3p0_dy2p0_fill,17.24753900470634,8.673120021820068,3.5433788299560547,False,raw improvement 0.3833 is below 0.6000,17.27253900470634,generic_block,-0.5,0.0,0.5,0.3833242912656978,1.1045296167247387,1.0,0.349290132522583,1.3166284561157227,-0.3728294372558594,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx4p0_dy2p0_fill,16.744887366231726,8.184285789728165,3.769597053527832,False,LWIR edge growth 1.185 exceeds 1.120,16.769887366231725,generic_block,0.5,0.0,0.5,0.8859759297403116,1.1846689895470384,1.0,0.8173806965351105,2.173325538635254,-0.8616636693477631,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx3p5_dy1p5_fill,16.83148428369918,8.261446058750153,3.370830774307251,False,LWIR edge growth 1.136 exceeds 1.120,16.856484283699178,generic_block,0.0,-0.5,0.5,0.7993790122728583,1.1358885017421603,1.0,0.799530029296875,2.053950309753418,-0.7845034003257751,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
103_seq385,p29_raw_shift_dx3p5_dy2p5_fill,17.122021247775383,8.558720856904984,3.9804298877716064,False,raw improvement 0.5088 is below 0.6000,17.14702124777538,generic_block,0.0,0.5,0.5,0.5088420481966551,1.0940766550522647,1.0,0.4641769230365753,0.9198789596557617,-0.4872286021709442,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
