sample_id,candidate,raw_score,raw_symmetric_edge_distance,eval_edge,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note
110_seq396,p29_baseline,16.038179751971338,7.551729917526245,3.569847345352173,False,,16.038179751971338,v6_baseline,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,v6,strict,v6 baseline row; aligned metrics are not used for selection.
110_seq396,p29_depth_conservative,15.590415404226405,7.100210785865784,5.044600963592529,False,depth/reflection/edge guard candidates are diagnostic-only by default,15.590415404226405,diagnostic_guard_block,0.0,0.0,0.0,0.4477643477449327,1.0256410256410255,0.9307411907654921,0.06289064884185791,0.20715045928955078,-0.4515191316604614,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_reflection_guard,15.571188705033155,7.100210785865784,5.044600963592529,False,depth/reflection/edge guard candidates are diagnostic-only by default,15.571188705033155,diagnostic_guard_block,0.0,0.0,0.0,0.4669910469381833,1.0256410256410255,0.9307411907654921,0.06289064884185791,0.20715045928955078,-0.4515191316604614,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_small_target_guard,15.147027685231864,6.855924963951111,4.530991077423096,False,LWIR edge growth 1.207 exceeds 1.080,15.367027685231864,small_target_guard_block,0.0,0.0,0.0,0.8911520667394743,1.2066365007541477,1.0,0.7252997159957886,0.8461503982543945,-0.6958049535751343,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_edge_contamination_guard,15.590415404226405,7.100210785865784,5.044600963592529,False,depth/reflection/edge guard candidates are diagnostic-only by default,15.590415404226405,diagnostic_guard_block,0.0,0.0,0.0,0.4477643477449327,1.0256410256410255,0.9307411907654921,0.06289064884185791,0.20715045928955078,-0.4515191316604614,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_v9_support_gated,13.201027708703126,5.186914443969727,5.196243762969971,False,v9 support-gated mode is reserved for reflection/background scenes,12.95104,v9_reflection_block,0.0,0.0,0.0,2.837152043268212,2.4705882352941178,0.9307411907654921,2.236507773399353,3.8375515937805176,-2.3648154735565186,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_v9_support_gated_tight,14.28927088419598,5.952813506126404,5.1701741218566895,False,v9 support candidate mode is diagnostic-only unless a dedicated raw/depth gate allows it,12.64222,v9_mode_block,0.0,0.0,0.0,1.7489088677753575,2.2503770739064857,0.8634264884568651,1.164218783378601,1.1165013313293457,-1.5989164113998413,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_v9_target_only,18.21294849690391,9.356367588043213,2.2281479835510254,True,,1.63269,v9_weak_target_only,0.0,0.0,0.0,-2.174768744932571,0.7978883861236803,0.8634264884568651,-1.4037976264953613,-2.623793125152588,1.8046376705169678,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_v9_depth_thermal,13.2623073146992,5.265756011009216,5.0659637451171875,False,v9 depth-thermal mode is reserved for double-edge mismatch scenes,12.770499999999998,v9_depth_thermal_block,0.0,0.0,0.0,2.775872437272138,2.339366515837104,0.9307411907654921,2.1400949954986572,3.630401611328125,-2.285973906517029,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_v9_target_silhouette,17.682786744866284,9.049183368682861,2.3013064861297607,False,v9 silhouette blocked because baseline thermal target is too small,10.64869,v9_silhouette_block,0.0,0.0,0.0,-1.6446069928949463,0.8099547511312217,0.9307411907654921,-1.1019980907440186,-4.1486358642578125,1.4974534511566162,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_raw_shift_dx2p5_dy1p0_fill,16.204141310413014,7.754859685897827,3.5595602989196777,False,raw improvement -0.1660 is below 0.6000,16.304141310413016,generic_block,-1.0,-1.0,2.0,-0.16596155844167626,0.9215686274509803,1.0,-0.1317054033279419,-0.9363903999328613,0.20312976837158203,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_raw_shift_dx3p5_dy1p0_fill,15.930939737710776,7.495168089866638,3.86441969871521,False,raw improvement 0.1072 is below 0.6000,15.980939737710777,generic_block,0.0,-1.0,1.0,0.10724001426056162,1.0241327300150829,1.0,0.09529328346252441,-0.23524856567382812,-0.056561827659606934,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_raw_shift_dx4p5_dy1p0_fill,15.756184950220682,7.333904266357422,3.5980210304260254,False,raw improvement 0.2820 is below 0.6000,15.856184950220682,generic_block,1.0,-1.0,2.0,0.28199480175065617,0.9939668174962293,1.0,0.3496440649032593,0.6214513778686523,-0.21782565116882324,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_raw_shift_dx2p5_dy2p0_fill,16.24378095922108,7.705578446388245,3.525399923324585,False,raw improvement -0.2056 is below 0.6000,16.29378095922108,generic_block,-1.0,0.0,1.0,-0.2056012072497424,1.0105580693815988,1.0,-0.19187450408935547,-0.9198989868164062,0.1538485288619995,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
110_seq396,p29_raw_shift_dx4p5_dy2p0_fill,15.904196672247727,7.4087607860565186,3.6312038898468018,False,raw improvement 0.1340 is below 0.6000,15.954196672247727,generic_block,1.0,0.0,1.0,0.13398307972361145,1.0211161387631975,1.0,0.22260308265686035,0.39429426193237305,-0.14296913146972656,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.
