sample,aligned_id,sequence,candidate,allowed_for_generation,rgb_source,lwir_source,lwir_model,rgb_crop_offset_xy,lwir_crop_offset_xy,rule_source,rgb_valid_ratio,lwir_valid_ratio,intersection_valid_ratio,eval_rgb_to_mm5_aligned_rgb_ncc,eval_rgb_to_mm5_aligned_rgb_edge_distance,eval_rgb_to_mm5_aligned_rgb_valid_ratio,eval_rgb_to_mm5_aligned_rgb_score,eval_rgb_to_mm5_aligned_rgb_mi,eval_lwir_to_mm5_aligned_t16_ncc,eval_lwir_to_mm5_aligned_t16_edge_distance,eval_lwir_to_mm5_aligned_t16_valid_ratio,eval_lwir_to_mm5_aligned_t16_score,eval_lwir_to_mm5_aligned_t16_mi,eval_cross_rgb_lwir_ncc,eval_cross_rgb_lwir_edge_distance,eval_cross_rgb_lwir_valid_ratio,eval_cross_rgb_lwir_score,eval_cross_rgb_lwir_mi,method,lwir_crop_mode,transform_type,board_transform_name,board_transform_inliers,board_transform_mae_px,board_transform_rmse_px,board_transform_matrix,depth_registration_dx_px,depth_registration_dy_px,stabilization_kernel_px,fill_depth_border,uses_aligned_for_generation,anti_ghost_feather_px,anti_ghost_erode_px,max_support_area_frac,calibration_file,thermal_camera_calibration_file,target_size,phase29_class,phase29_profile,phase29_support_mode,phase29_selection_uses_aligned,phase29_selector_version,phase29_version_label,phase29_candidate_grid,phase29_run_mode,phase29_report_level,phase29_explainability_level,phase29_reliability_gate,phase29_failure_focus,raw_score,raw_symmetric_edge_distance,raw_lwir_to_rgb_edge_distance,raw_rgb_to_lwir_edge_distance,raw_lwir_to_depth_edge_distance,raw_depth_to_lwir_edge_distance,target_local_symmetric_edge_distance,target_local_lwir_to_rgb_edge_distance,target_local_rgb_to_lwir_edge_distance,target_local_lwir_to_depth_edge_distance,target_local_depth_to_lwir_edge_distance,target_local_edge_p70,target_local_edge_p90,target_local_lwir_edge_pixels,target_local_rgb_edge_pixels,target_local_depth_edge_pixels,edge_stability_score,target_local_depth_edge_p90,raw_lwir_edge_pixels,raw_rgb_edge_pixels,raw_depth_edge_pixels,support_pixels,support_ratio,support_compactness,thermal_support_overlap,thermal_depth_overlap,support_thermal_overlap,thermal_support_centroid_distance_px,thermal_pixels,rejected_background_pixels,tear_risk_pixels,ghost_edge_ratio,alpha_edge_overlap,depth_discontinuity_pixels,support_penalty,compactness_penalty,fill_penalty,depth_edge_penalty,overlap_penalty,centroid_penalty,phase29_scene_class,phase29_selected,phase29_selection_reason,phase29_selector_eligible,phase29_selector_rejection,phase29_selector_adjusted_score,phase29_selector_rule,phase29_selector_shift_delta_dx,phase29_selector_shift_delta_dy,phase29_selector_shift_l1,phase29_selector_raw_improvement,phase29_selector_edge_growth,phase29_selector_support_ratio,phase29_selector_target_edge_gain,phase29_selector_target_p90_gain,phase29_selector_context_edge_delta,phase29_selector_version_effective,phase29_selector_reliability_gate,phase29_selector_v9_note,sample_id,phase29_v9_support_gated,phase29_v9_gate_mode,phase29_v9_gate_pixels,phase29_v9_background_value,phase29_v9_target_value,phase29_v9_valid_ratio
104_seq386,104,386,p29_raw_shift_dx2p5_dy1p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9331673177083334,0.9331673177083334,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9370051622390747,4.620577335357666,0.9331673177083334,1.0862392358252793,1.1797169173223374,-0.30317121744155884,0.7692801356315613,0.9331673177083334,-0.28718672926571426,0.13733445993089297,p29_raw_shift_dx2p5_dy1p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",2.5,1.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,14.148520834721108,5.800690948963165,0.8849073648452759,10.716474533081055,12.894607543945312,9.848846435546875,4.563123822212219,0.9091885089874268,8.217059135437012,12.705852508544922,9.030801773071289,6.144300013780594,9.441149771213531,523,4966,976,2.097854569554329,21.369874954223633,548,6912,1068,6859,0.022327473958333333,1.0,1.0,1.0,0.67992992992993,81.35276659758414,2432,1060,2017,0.8351754628350373,0.5477272727272727,1068,0.0,0.0,0.0,2.9479077148437502,0.0,0.9230769230769231,general,False,,False,raw improvement -0.4223 is below 0.6000,14.248520834721107,generic_block,-1.0,-1.0,2.0,-0.4223304796062095,0.9963636363636363,1.0,-0.21442469954490662,-0.27034950256347656,0.281379759311676,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx3p5_dy1p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9327799479166666,0.9327799479166666,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9215443134307861,4.495375633239746,0.9327799479166666,1.072218118087927,1.1843070563771967,-0.30019867420196533,0.7927968502044678,0.9327799479166666,-0.28452572203002063,0.1361982218211431,p29_raw_shift_dx3p5_dy1p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,1.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,14.023717490589984,5.76712903380394,0.8672496676445007,10.667008399963379,12.932024002075195,9.737335205078125,4.531775534152985,0.888860821723938,8.174690246582031,12.827052116394043,8.93465805053711,6.049500018358231,9.441149771213531,523,4966,976,2.095640942454338,21.357580184936523,548,6912,1068,6859,0.022327473958333333,1.0,1.0,1.0,0.18230730730730732,76.92327422936253,516,1060,2004,0.83377089954401,0.55,1068,0.0,0.0,0.0,2.93898681640625,0.0,0.9230769230769231,general,False,,False,raw improvement -0.2975 is below 0.6000,14.073717490589985,generic_block,0.0,-1.0,1.0,-0.2975271354750859,0.9963636363636363,1.0,-0.183076411485672,-0.27034950256347656,0.24781784415245056,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx4p5_dy1p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9323665364583333,0.9323665364583333,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.90318363904953,4.461740970611572,0.9323665364583333,1.0543742807207774,1.1864072499661134,-0.29625624418258667,0.8166017532348633,0.9323665364583333,-0.2809571415256498,0.13465808784230693,p29_raw_shift_dx4p5_dy1p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",4.5,1.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,14.001856761723621,5.774331480264664,0.8280323147773743,10.720630645751953,12.876294136047363,9.659941673278809,4.512837469577789,0.8449565172195435,8.180718421936035,12.849577903747559,8.881367683410645,5.954700022935867,9.52717500925064,529,4966,976,2.1432877629995346,21.391282081604004,554,6912,1068,6859,0.022327473958333333,1.0,1.0,1.0,0.18618618618618618,79.4885556032437,558,1060,1984,0.8295077433628318,0.5481818181818182,1068,0.0,0.0,0.0,2.932795333862305,0.0,0.9230769230769231,general,False,,False,raw improvement -0.2757 is below 0.6000,14.10185676172362,generic_block,1.0,-1.0,2.0,-0.2756664066087229,1.0072727272727273,1.0,-0.16413834691047668,-0.35637474060058594,0.25502029061317444,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx2p5_dy2p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9321451822916667,0.9321451822916667,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9429733157157898,2.2556862831115723,0.9321451822916667,1.1078735239039257,1.1895621725787018,-0.2901964485645294,0.7454574704170227,0.9321451822916667,-0.27419981803086946,0.13646250237441399,p29_raw_shift_dx2p5_dy2p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",2.5,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.810662801391612,5.515597194433212,0.7566105723381042,10.27458381652832,12.666182518005371,9.66187572479248,4.360332161188126,0.7837336659431458,7.9369306564331055,12.594416618347168,8.756104469299316,5.747550040483475,9.12164980173111,526,4966,971,1.935677483677864,21.090749740600586,547,6912,1087,6859,0.022327473958333333,1.0,1.0,1.0,0.6720470470470471,78.60608627077603,2407,1060,1998,0.8308547602501737,0.5295454545454545,1087,0.0,0.0,0.0,2.9329500579833985,0.0,0.9230769230769231,general,False,,False,raw improvement -0.0845 is below 0.6000,13.860662801391612,generic_block,-1.0,0.0,1.0,-0.08447244627671324,0.9945454545454545,1.0,-0.011633038520812988,0.04915046691894531,-0.0037139952182769775,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx4p5_dy2p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9313444010416667,0.9313444010416667,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9040845036506653,1.8890472650527954,0.9313444010416667,1.071745082888568,1.1932990855214627,-0.28280290961265564,0.8125399947166443,0.9313444010416667,-0.2676465177589323,0.13354421214682147,p29_raw_shift_dx4p5_dy2p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",4.5,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.708105455215188,5.527953714132309,0.7636043429374695,10.292303085327148,12.675747871398926,9.269330024719238,4.347620904445648,0.7888549566268921,7.906386852264404,12.740379333496094,8.574965476989746,5.747550040483475,9.225225508213043,533,4966,976,1.9866391867399216,21.325980186462402,554,6912,1068,6859,0.022327473958333333,1.0,1.0,1.0,0.19294294294294295,76.19605743357324,607,1060,1977,0.8306944444444444,0.5345454545454545,1068,0.0,0.0,0.0,2.901546401977539,0.0,0.9230769230769231,general,False,,False,raw improvement 0.0181 is below 0.6000,13.758105455215189,generic_block,1.0,0.0,1.0,0.018084899899710294,1.0072727272727273,1.0,0.0010782182216644287,-0.05442523956298828,0.008642524480819702,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx2p5_dy3p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9310774739583333,0.9310774739583333,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9389793276786804,1.4487338066101074,0.9310774739583333,1.1067044690880137,1.17611696165996,-0.27663376927375793,0.8647971153259277,0.9310774739583333,-0.26175284087040906,0.13379807396869625,p29_raw_shift_dx2p5_dy3p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",2.5,3.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.617617127151597,5.379771143198013,0.7976701855659485,9.961872100830078,12.499815940856934,9.373578071594238,4.279606908559799,0.8181559443473816,7.741057872772217,12.426010131835938,8.529577255249023,5.730000048875809,9.07250028848648,529,4966,971,1.8682893067598343,21.16658878326416,553,6912,1087,6859,0.022327473958333333,1.0,1.0,1.0,0.6539039039039038,75.83316959653959,2363,1060,1976,0.82176983797258,0.5313636363636364,1087,0.0,0.0,0.0,2.909886245727539,0.0,0.9230769230769231,general,False,,False,raw improvement 0.1086 is below 0.6000,13.717617127151597,generic_block,-1.0,1.0,2.0,0.10857322796330138,1.0054545454545454,1.0,0.06909221410751343,0.09829998016357422,-0.13954004645347595,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx3p5_dy3p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9306901041666666,0.9306901041666666,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9190168976783752,1.5726351737976074,0.9306901041666666,1.0859825623505324,1.1760098380996193,-0.27310511469841003,0.8852439522743225,0.9306901041666666,-0.2585437199924123,0.1324857227976244,p29_raw_shift_dx3p5_dy3p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,3.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.570321041294102,5.401555448770523,0.8300884366035461,9.9730224609375,12.405165672302246,9.231902122497559,4.28798633813858,0.8506342172622681,7.725338459014893,12.437329292297363,8.405284881591797,5.6668000519275665,9.07250028848648,531,4966,971,1.881694182753563,21.171500205993652,553,6912,1087,6859,0.022327473958333333,1.0,1.0,1.0,0.1996996996996997,70.21956228815812,615,1060,1967,0.8252561617280532,0.5372727272727272,1087,0.0,0.0,0.0,2.898552169799805,0.0,0.9230769230769231,general,False,,False,raw improvement 0.1559 is below 0.6000,13.620321041294103,generic_block,0.0,1.0,1.0,0.15586931382079605,1.0054545454545454,1.0,0.0607127845287323,0.09829998016357422,-0.11775574088096619,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx4p5_dy3p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9302766927083334,0.9302766927083334,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.8959707617759705,1.630031704902649,0.9302766927083334,1.062321374929091,1.1742053558835757,-0.26860761642456055,0.8954424858093262,0.9302766927083334,-0.25441998845211083,0.13040188591537116,p29_raw_shift_dx4p5_dy3p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",4.5,3.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.582872109035831,5.41981565952301,0.8519337177276611,9.98769760131836,12.4297456741333,9.177328109741211,4.298166990280151,0.8750958442687988,7.721238136291504,12.549676895141602,8.387971878051758,5.540400058031082,9.238217830657959,533,4966,971,1.9312031269073486,21.43974018096924,555,6912,1087,6859,0.022327473958333333,1.0,1.0,1.0,0.1996996996996997,73.13281798751085,654,1060,1952,0.8264359861591696,0.5404545454545454,1087,0.0,0.0,0.0,2.894186248779297,0.0,0.9230769230769231,general,False,,False,raw improvement 0.1433 is below 0.6000,13.68287210903583,generic_block,1.0,1.0,2.0,0.14331824607906718,1.009090909090909,1.0,0.050532132387161255,-0.06741756200790405,-0.099495530128479,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx3p0_dy2p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9323612451553345,2.2252681255340576,0.9317578125,1.0955103553015162,1.1766714593292416,-0.28827252984046936,0.7284296154975891,0.9317578125,-0.27251779378363683,0.13416875833212033,p29_raw_shift_dx3p0_dy2p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.0,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.732177295123602,5.513521134853363,0.74413001537323,10.282912254333496,12.75743579864502,9.614602088928223,4.35558220744133,0.7726024985313416,7.938561916351318,12.716020584106445,8.743456840515137,5.747550040483475,9.170800268650055,518,4966,971,1.9506389945745468,21.213276863098145,540,6912,1087,6859,0.022327473958333333,1.0,1.0,1.0,0.19657157157157157,71.89086103516543,555,1060,1997,0.8319421257651641,0.5268181818181819,1087,0.0,0.0,0.0,2.929168167114258,0.0,0.9230769230769231,general,False,,False,raw improvement -0.0060 is below 0.6000,13.757177295123602,generic_block,-0.5,0.0,0.5,-0.005986940008703812,0.9818181818181818,1.0,-0.006883084774017334,0.0,-0.005790054798126221,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx4p0_dy2p0_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9313444010416667,0.9313444010416667,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9121412634849548,2.0508668422698975,0.9313444010416667,1.0768574734415204,1.1801427400678997,-0.28533056378364563,0.7449102401733398,0.9313444010416667,-0.26986459579822186,0.1329028628430921,p29_raw_shift_dx4p0_dy2p0_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",4.0,2.0,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.71836594930842,5.527045875787735,0.7490542531013489,10.305037498474121,13.019646644592285,9.355329513549805,4.35924556851387,0.7808118462562561,7.937679290771484,12.9581880569458,8.669783592224121,5.747550040483475,9.170800268650055,515,4966,976,1.9605003744363785,21.31895923614502,539,6912,1068,6859,0.022327473958333333,1.0,1.0,1.0,0.1966966966966967,75.12573706663882,591,1060,1982,0.8319421257651641,0.5336363636363637,1068,0.0,0.0,0.0,2.9084263610839844,0.0,0.9230769230769231,general,False,,False,raw improvement 0.0078 is below 0.6000,13.743365949308421,generic_block,0.5,0.0,0.5,0.007824405806477586,0.98,1.0,-0.010546445846557617,0.0,0.0077346861362457275,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx3p5_dy1p5_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9327799479166666,0.9327799479166666,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.92511385679245,3.0253593921661377,0.9327799479166666,1.0859128568312342,1.1930077092785396,-0.2935572564601898,0.7297950387001038,0.9327799479166666,-0.2774684095928921,0.13645078066332236,p29_raw_shift_dx3p5_dy1p5_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,1.5,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,14.016237912313297,5.736442655324936,0.815229594707489,10.657655715942383,12.168699264526367,9.556260108947754,4.546116441488266,0.8411800265312195,8.251052856445312,12.117898941040039,8.803325653076172,5.954700022935867,9.360400259494781,450,4966,976,2.0304262787103653,20.841459274291992,471,6912,1068,6859,0.022327473958333333,1.0,1.0,1.0,0.19119119119119118,74.64659784294037,554,1060,2045,0.8478684870437447,0.5318181818181819,1068,0.0,0.0,0.0,2.9245008087158206,0.0,0.9230769230769231,general,False,,False,raw improvement -0.2900 is below 0.6000,14.041237912313298,generic_block,0.0,-0.5,0.5,-0.2900475571983989,0.8563636363636363,1.0,-0.19741731882095337,-0.18959999084472656,0.21713146567344666,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
104_seq386,104,386,p29_raw_shift_dx3p5_dy2p5_fill,True,phase21_fixed_rgb_canvas,phase23_crop_plus_board_residual_transform,,"[296, 103]","[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",1.0,0.9317578125,0.9317578125,0.9930278062820435,0.1253284364938736,1.0,1.132101267751293,0.9321695472547512,0.9238224625587463,1.8089635372161865,0.9317578125,1.0914486025020989,1.1898661411109974,-0.27965372800827026,0.8275508880615234,0.9317578125,-0.2643493258791482,0.13513138304994107,p29_raw_shift_dx3p5_dy2p5_fill,board_all_median_floor,affine,affine_lmeds,1496,5.984659671783447,7.825484275817871,"[[0.964242690293037, 0.13137386244365368, -26.99199754875218], [-0.06631033534806513, 0.9894192701549352, 24.920322865264623]]",3.5,2.5,9,True,False,3.0,2,0.1,calibration/def_stereocalib_THERM.yml,calibration/def_thermalcam_ori.yml,640x480,broad_generalization_raw_only_selection,core,raw_shift_local,False,v6,v9,support-v9,strict-selected,research,full,strict,all,13.81108986394182,5.571124494075775,0.7956951856613159,10.346553802490234,11.846887588500977,9.393280982971191,4.447162538766861,0.8268240094184875,8.067501068115234,11.867164611816406,8.516617774963379,5.747550040483475,9.170800268650055,454,4966,971,1.916662022471428,20.895886421203613,475,6912,1087,6859,0.022327473958333333,1.0,1.0,1.0,0.1981981981981982,71.31101372807137,601,1060,2041,0.84555338723167,0.5318181818181819,1087,0.0,0.0,0.0,2.8839022445678713,0.0,0.9230769230769231,general,False,,False,raw improvement -0.0849 is below 0.6000,13.83608986394182,generic_block,0.0,0.5,0.5,-0.08489950882692199,0.8636363636363636,1.0,-0.09846341609954834,0.0,0.05181330442428589,v6,strict,v6 adds strict raw/depth support-gated selection for v9; aligned metrics remain evaluation-only.,104_seq386,,,,,,
