candidate,samples,method,lwir_crop_offset_xy,rule_source,pose_set,rectify_size,stereo_rectify_alpha,stereo_rectify_flags,lwir_crop_mode,rgb_valid_ratio_mean,rgb_valid_ratio_min,lwir_valid_ratio_mean,lwir_valid_ratio_min,intersection_valid_ratio_mean,intersection_valid_ratio_min,eval_rgb_to_mm5_aligned_rgb_ncc_mean,eval_rgb_to_mm5_aligned_rgb_ncc_min,eval_lwir_to_mm5_aligned_t16_ncc_mean,eval_lwir_to_mm5_aligned_t16_ncc_min,eval_lwir_to_mm5_aligned_t16_edge_distance_mean,eval_lwir_to_mm5_aligned_t16_edge_distance_min,eval_cross_rgb_lwir_ncc_mean,eval_cross_rgb_lwir_ncc_min,eval_lwir_to_mm5_aligned_t16_edge_distance_max,eval_lwir_to_mm5_aligned_t16_ncc_max,eval_rgb_to_mm5_aligned_rgb_ncc_max,raw_score_mean,raw_score_min,raw_score_max,raw_symmetric_edge_distance_mean,raw_symmetric_edge_distance_min,raw_symmetric_edge_distance_max,target_local_symmetric_edge_distance_mean,target_local_symmetric_edge_distance_min,target_local_symmetric_edge_distance_max,target_local_edge_p90_mean,target_local_edge_p90_min,target_local_edge_p90_max,edge_stability_score_mean,edge_stability_score_min,edge_stability_score_max,tear_risk_pixels_mean,tear_risk_pixels_min,tear_risk_pixels_max,ghost_edge_ratio_mean,ghost_edge_ratio_min,ghost_edge_ratio_max,depth_discontinuity_pixels_mean,depth_discontinuity_pixels_min,depth_discontinuity_pixels_max,support_pixels_mean,support_pixels_min,support_pixels_max,rejected_background_pixels_mean,rejected_background_pixels_min,rejected_background_pixels_max,baseline_eval_lwir_to_mm5_aligned_t16_edge_distance_mean,baseline_eval_lwir_to_mm5_aligned_t16_edge_distance_min,baseline_eval_lwir_to_mm5_aligned_t16_edge_distance_max,phase29_edge_improvement_vs_baseline_mean,phase29_edge_improvement_vs_baseline_min,phase29_edge_improvement_vs_baseline_max,phase29_oracle_edge_distance_mean,phase29_oracle_edge_distance_min,phase29_oracle_edge_distance_max,phase29_oracle_improvement_vs_selected_mean,phase29_oracle_improvement_vs_selected_min,phase29_oracle_improvement_vs_selected_max,phase29_oracle_improvement_vs_baseline_mean,phase29_oracle_improvement_vs_baseline_min,phase29_oracle_improvement_vs_baseline_max,phase29_selector_adjusted_score_mean,phase29_selector_adjusted_score_min,phase29_selector_adjusted_score_max,phase29_selector_raw_improvement_mean,phase29_selector_raw_improvement_min,phase29_selector_raw_improvement_max,phase29_selector_edge_growth_mean,phase29_selector_edge_growth_min,phase29_selector_edge_growth_max,phase29_selector_support_ratio_mean,phase29_selector_support_ratio_min,phase29_selector_support_ratio_max,phase29_selector_shift_l1_mean,phase29_selector_shift_l1_min,phase29_selector_shift_l1_max,phase29_selector_target_edge_gain_mean,phase29_selector_target_edge_gain_min,phase29_selector_target_edge_gain_max,phase29_selector_target_p90_gain_mean,phase29_selector_target_p90_gain_min,phase29_selector_target_p90_gain_max,phase29_selector_context_edge_delta_mean,phase29_selector_context_edge_delta_min,phase29_selector_context_edge_delta_max,phase29_reliability_score_mean,phase29_reliability_score_min,phase29_reliability_score_max,phase29_sample_pass_count,phase29_sample_fail_count,phase29_improved_count,phase29_regressed_count,phase29_oracle_sample_pass_count,phase29_oracle_sample_fail_count,phase29_reliability_accepted_count,phase29_reliability_improved_count,phase29_reliability_risky_pass_count,phase29_reliability_hard_ceiling_fail_count,phase29_reliability_selector_gap_fail_count,phase29_selection_uses_aligned
p29_baseline,1,p29_baseline,"[280, 115]","Phase29 candidate generated from calibration files, raw RGB/LWIR/depth, Phase24 board-affine geometry, Phase25 depth projection support, and raw-only scene reliability scoring. MM5 aligned images are evaluation-only.",,,,,board_all_median_floor,1.0,1.0,0.9317578125,0.9317578125,0.9317578125,0.9317578125,0.9865230917930603,0.9724054932594299,0.9211831490198771,0.8953762650489807,1.7249472538630168,1.4008524417877197,-0.3861469030380249,-0.3861469030380249,1.8925684690475464,0.9387630820274353,0.9941359758377075,27.6625118880303,12.788069913324478,41.33990212337863,19.176103989283245,4.64150196313858,32.77511623501778,18.33675030867259,3.8543739914894104,32.29391610622406,37.64746652046839,8.008649945259094,63.54716360569,8.751220310727755,1.2892904579639435,14.867991030216217,1933.6666666666667,1769.0,2190.0,0.8983542814987552,0.8185547908946532,0.950656660412758,1119.3333333333333,988.0,1289.0,6308.333333333333,5622.0,7467.0,1751.6666666666667,1152.0,2083.0,2.1018598079681396,1.4008524417877197,2.7134954929351807,0.37691255410512287,0.0,0.8209270238876343,1.437711477279663,1.2275547981262207,1.6368458271026611,0.2872357765833537,0.17329764366149902,0.43268704414367676,0.6641483306884766,0.17329764366149902,1.0766496658325195,5.02813997110816,1.1010600000000001,12.788069913324478,-12.947470699893161,-23.70903882740659,0.0,0.5887150248125858,0.3236363636363636,1.0,0.9002893378171591,0.8500151194436045,1.0,0.0,0.0,0.0,-13.236075719197592,-25.194965451955795,0.0,-26.451973696549732,-47.14013534784317,0.0,12.773849785327911,0.0,23.72916677594185,80.6160372466778,78.0,85.8481117400334,3,0,2,0,3,0,1,0,2,0,0,False
